merge_candidate_id,member_phrases,merge_basis,verdict,review_note,reviewer,reviewed_at
00d69bd7778d7b279821,"[""hamsters are often kept in cages with bedding and tunnels"", ""hamsters are often kept in cages with tubes and tunnels""]",semantic_profile,,,,
3ea3faaf4bc72fcba7f5,"[""a motorbike can be used for racing or recreational riding"", ""motorbike can be used for commuting, recreation, or racing"", ""motorbike can be used for transportation, recreation, or racing"", ""motorbikes can be used for racing and competitive events"", ""motorbikes can be used for racing and sport activities"", ""motorbikes can be used for recreational riding and racing""]",semantic_profile,,,,
3f440d099464f03e59cb,"[""pig often lives in groups called sounders"", ""pigs often live in groups called sounders""]",lexical_signature,,,,
8417467533deb27dc5c9,"[""a boa can be displayed in zoos for educational purposes"", ""boa can be used in educational displays at zoos""]",semantic_profile,,,,
5010306252db034ec9d1,"[""a synthesizer allows for real-time manipulation of sound parameters"", ""a synthesizer typically allows for real-time sound manipulation through controls like knobs and sliders""]",semantic_profile,,,,
5bb8f7d649fc493223d4,"[""trout are sometimes farmed for commercial purposes"", ""trout can be farmed for commercial purposes""]",semantic_profile,,,,
6e267a6114bfe8e6f579,"[""generally has a power cord for electrical connection"", ""often has a power cord for electrical connection"", ""usually has a power cord for electrical connection""]",lexical_signature,,,,
037c8485bc06ce2795f2,"[""sheep can adapt to a variety of climates and environments"", ""sheep can adapt to a variety of climates and terrains"", ""sheep can adapt to a wide range of climates and environments"", ""sheep can adapt to various climates and environments"", ""sheep can adapt to various climates and terrains""]",semantic_profile,,,,
00019ca39d907bf5754e,"[""a dagger can serve as a backup weapon for soldiers and warriors"", ""a dagger can serve as a backup weapon in close combat""]",semantic_profile,,,,
01027b7bb75495fe6c2a,"[""horseflies are strong fliers and can travel several miles in search of a blood meal"", ""horseflies can fly for long distances in search of a blood meal""]",semantic_profile,,,,
fe13c12b82bc5d04f248,"[""motorbikes require the rider to balance and control the vehicle manually"", ""motorbikes require the rider to balance and steer manually""]",semantic_profile,,,,
d3ed78f4f2fde1f95592,"[""used for baking and cooking"", ""used for preparing meals and baked goods"", ""used for preparing meals and baking goods""]",semantic_profile,,,,
511a5d3a02c2c8c9d232,"[""seagulls can perch on various elevated structures"", ""seagulls can perch on various surfaces like buildings and rocks"", ""seagulls can perch on various surfaces like buildings and trees"", ""seagulls can perch on various surfaces like rocks and buildings"", ""seagulls can perch on various surfaces like rocks and posts"", ""seagulls often perch on cliffs and buildings"", ""seagulls often perch on cliffs or buildings"", ""seagulls often perch on cliffs or rooftops""]",semantic_profile,,,,
46272b1a83c28cd35fa7,"[""is often used for transportation in arid regions"", ""is often used for transportation in desert regions""]",semantic_profile,,,,
6b3256ed763c86c2dcf7,"[""often used for short-distance commuting in urban areas"", ""often used in urban areas for short-distance commuting""]",lexical_signature,,,,
df0be52f87d165212e50,"[""cultural significance of the bow is found in myths, ceremonies, and art"", ""in some cultures, the bow has symbolic significance in rituals and ceremonies""]",semantic_profile,,,,
a9215b4e6e7ba76c8c67,"[""can create precise cuts and lines in hard materials"", ""can create precise cuts and lines on hard materials""]",semantic_profile,,,,
48938bdb9cdd0d572fc0,"[""a stick can be used as a writing implement in soft surfaces like sand or dirt"", ""a stick can be used as a writing implement, such as a stick of chalk""]",semantic_profile,,,,
d7b5057e02c1cd481292,"[""anchovy is commonly used in fermented fish sauces, such as garum"", ""anchovy is used in various fermented fish products""]",semantic_profile,,,,
258ba4eb2764db8d4369,"[""often brightly colored and decorative"", ""typically brightly colored and decorative""]",lexical_signature,,,,
eba32cc6c15d29e576c9,"[""a bottle can contain liquids"", ""bottles are used to contain liquids"", ""bottles contain liquids for drinking""]",semantic_profile,,,,
0a6cf7f08350a83326cf,"[""spear is featured in many ancient and mythological stories"", ""spear is featured in many ancient myths and legends"", ""spear is featured in many mythological stories and legends""]",semantic_profile,,,,
86a2991523e281fb31a0,"[""violin is carried by musicians to performances"", ""violin is carried in a case by musicians""]",semantic_profile,,,,
9d2bca011ac2fd202c9d,"[""bats can hang upside down by their feet"", ""bats can hang upside down to rest or sleep""]",semantic_profile,,,,
03d8d318a95a93d7e594,"[""mosquito has a long, slender proboscis for feeding"", ""mosquito has a long, thin proboscis for feeding"", ""mosquito possesses a proboscis for feeding"", ""mosquitoes have a pair of wings and a long, slender proboscis for feeding""]",semantic_profile,,,,
64fc84972c6e25452001,"[""a bow is a device for playing stringed instruments like violins"", ""a bow is used to play stringed instruments like violins"", ""musicians use a bow to play stringed instruments like violins and cellos"", ""musicians use bows to play stringed instruments like violins and cellos""]",semantic_profile,,,,
9068a1ea9e191364e236,"[""rabbits are small mammals known for their long ears and powerful hind legs"", ""rabbits are small mammals with long ears and a short tail"", ""rabbits are small mammals with long ears and powerful hind legs""]",semantic_profile,,,,
f4126bd5060ef20b7836,"[""bassoons are often used to create comedic or whimsical effects in music"", ""bassoons are used to convey melancholic and comedic moods""]",semantic_profile,,,,
15a0f51b14675dba78fd,"[""has a narrow neck and a wider body"", ""has a narrow neck and wide body"", ""has a neck narrower than its body"", ""has a neck that is narrower than the body""]",semantic_profile,,,,
fc8099254a045e6bbd01,"[""a top can be decorated with colors or patterns"", ""a top can be decorated with patterns or colors""]",lexical_signature,,,,
d537e221cca970a45ee4,"[""commonly made from glass or plastic"", ""made of glass or plastic"", ""often made of glass or plastic"", ""typically made from glass or plastic"", ""typically made of glass or plastic"", ""usually made of glass or plastic""]",semantic_profile,,,,
a15a2ce3195375887404,"[""dolphins live in marine environments"", ""dolphins live in oceans and seas""]",semantic_profile,,,,
d7c7e77d45d446851799,"[""has a long tongue to extract prey from crevices"", ""uses its long tongue to extract food from crevices""]",semantic_profile,,,,
e6e833c4213b43d050af,"[""equipped with navigation systems"", ""uses a variety of navigation systems""]",semantic_profile,,,,
2b8994d05cc4bb56af69,"[""males have elaborate courtship displays"", ""males perform elaborate courtship displays""]",semantic_profile,,,,
69e69d78771ccdf3bee2,"[""a t-shirt can serve as a makeshift bandage in emergencies"", ""t-shirt can be used as a makeshift bandage in emergencies"", ""t-shirts can be used as a makeshift bandage in emergencies""]",semantic_profile,,,,
db3a6bd6b5abf1f92ea1,"[""may leave texture or strokes on the painted surface"", ""may leave visible stroke marks on the painted surface""]",semantic_profile,,,,
2d2cf2b81ef47ca46baa,"[""deer contribute to forest ecology by dispersing seeds"", ""deer contribute to forest regeneration by dispersing seeds""]",semantic_profile,,,,
aaf38f50865feb2f2664,"[""can be indexed for faster search"", ""can be indexed for faster searching""]",lexical_signature,,,,
09db4419aad0b1721db5,"[""the name 'sardine' is applied to several species of small fish within the herring family"", ""the term 'sardine' can refer to several species of small fish within the herring family"", ""the term 'sardine' can refer to various small fish species within the herring family"", ""the term 'sardine' is used to describe several species of small fish within the herring family""]",semantic_profile,,,,
c1a731b01167691da9c6,"[""earwigs use their antennae to sense the environment"", ""earwigs use their antennae to sense their environment""]",semantic_profile,,,,
3cd3c6bead22d1d7d5a7,"[""domestic cats are often kept as pets for companionship and pest control"", ""domestic cats are often kept as pets for companionship or pest control""]",semantic_profile,,,,
afe366871110b5db9f07,"[""is commonly used in dance and performance"", ""may be used in dance routines for rhythmic accompaniment""]",semantic_profile,,,,
2d5c1b89731d879b251c,"[""a tractor can have front-end loaders or backhoes attached"", ""a tractor may have a front loader or backhoe attachment"", ""tractors can be equipped with front-end loaders or backhoes for additional functionality""]",semantic_profile,,,,
475706c65ffc5db2f844,"[""a plate can be stacked for storage"", ""plate can be stacked for storage"", ""plates can be stacked for storage""]",lexical_signature,,,,
bd358268cd09ebedcd73,"[""has ties or straps to fasten around the waist"", ""has ties or straps to secure around the waist""]",semantic_profile,,,,
53b0728bb664f8ca46c3,"[""robin is a migratory bird"", ""robin is a migratory songbird"", ""robins are migratory in some regions""]",semantic_profile,,,,
8147a2989f603f47dc92,"[""stove can boil water for drinking or cleaning"", ""stove can boil water for hot beverages"", ""stoves allow for boiling water for various uses"", ""stoves can boil water for beverages or cooking"", ""stoves can boil water for drinking or cooking"", ""stoves enable boiling water for drinking or cleaning""]",semantic_profile,,,,
31bc99539dcf9064a3bd,"[""they have opposable thumbs and big toes, allowing them to grasp and manipulate objects"", ""they have opposable thumbs and fingers, allowing them to grasp and manipulate objects"", ""they have opposable thumbs and fingers, which allow them to grasp objects and climb trees""]",semantic_profile,,,,
2a4da34423fceb11e130,"[""chameleon is a kind of lizard"", ""chameleon is a type of lizard"", ""chameleons are a type of lizard"", ""chameleons are part of the lizard family"", ""chameleons are reptiles""]",semantic_profile,,,,
f2ae955b72913d444e25,"[""a ray can penetrate materials"", ""a ray can penetrate or pass through objects"", ""a ray can penetrate surfaces""]",semantic_profile,,,,
098f4615462b752a689a,"[""can be fueled by gas or electricity"", ""can be powered by either gas or electricity""]",semantic_profile,,,,
a938cdc3c2a0068cee6d,"[""used for moving goods"", ""used in moving household items""]",semantic_profile,,,,
6b435597103d493f0ec0,"[""may pill or bobble over time from wear"", ""may pill or develop bobbles with wear""]",semantic_profile,,,,
cc7661116db23eef4563,"[""in winter, some robins migrate to milder climates, while others remain in their breeding areas"", ""robin migrates seasonally in some regions"", ""robins are migratory in some regions, moving to warmer areas during winter"", ""robins migrate seasonally in many regions"", ""robins migrate seasonally in response to temperature changes"", ""robins migrate seasonally in some regions"", ""robins migrate seasonally to find suitable climates"", ""robins migrate seasonally to warmer climates"", ""robins migrate to warmer areas during winter"", ""robins migrate to warmer climates during winter""]",semantic_profile,,,,
19c0bddeff0e1b346638,"[""sole has both eyes on one side of its head"", ""sole has both eyes on the upper side of its body"", ""sole has both eyes on the upper side of its head"", ""sole is characterized by both eyes being on the same side of its head"", ""sole is characterized by both eyes being on the upper side of its head"", ""sole typically has both eyes on the upper side of its body"", ""sole typically has both eyes on the upper side of its head""]",semantic_profile,,,,
8962a39f9e54d0af8517,"[""squid can move by jet propulsion using water expelled from a siphon"", ""squid expel water through a siphon for jet propulsion"", ""squid expel water through a siphon for rapid propulsion"", ""squid have a siphon used for jet propulsion through water"", ""squid propels itself through jet propulsion using water expelled from a siphon"", ""squids propel themselves by expelling water through a siphon, a form of jet propulsion""]",semantic_profile,,,,
51aa1e7c5394c3b4ea40,"[""a club can be a business establishment that provides entertainment and services"", ""a club can refer to a business that provides services to members"", ""a club is distinct from a business or government entity""]",semantic_profile,,,,
641710555487ec468aa0,"[""handle is generally cylindrical and straight"", ""handle is generally long and cylindrical"", ""handle is generally straight and cylindrical"", ""handle is usually straight and cylindrical"", ""the handle is generally straight and cylindrical""]",semantic_profile,,,,
77ec4de02dc035420f09,"[""tigers have a striped pattern that is unique to each individual"", ""tigers often have stripes that are unique to each individual""]",semantic_profile,,,,
1106ac1052d332174094,"[""can fetch toys"", ""fetches toys""]",lexical_signature,,,,
a047e0c60ec3e0f032eb,"[""has a strong sense of smell"", ""have a strong sense of smell"", ""strong sense of smell""]",lexical_signature,,,,
cc8b382ca2dcc9151c87,"[""sound can carry over long distances due to its volume and pitch"", ""the sound can carry over long distances due to its high volume and sharp tones""]",semantic_profile,,,,
75abde4d5970b0cc76c7,"[""can include reflective strips for visibility in low light"", ""may feature reflective strips for visibility in low light""]",semantic_profile,,,,
ca819d9f0daec5b274c7,"[""can be accessorized with a belt"", ""can be accessorized with belts""]",lexical_signature,,,,
3549d72f984b483aca10,"[""cello can be played with a bow or plucked"", ""cello is played with a bow or plucked"", ""cello is typically accompanied by a bow"", ""the cello is a stringed instrument played with a bow""]",semantic_profile,,,,
f0f6924995f763d245cf,"[""skateboarders often perform tricks such as ollies, kickflips, and grinds"", ""skateboarders perform tricks such as ollies, kickflips, and grinds"", ""skateboarding involves various tricks and maneuvers, including ollies, kickflips, and grinds"", ""skateboarding involves various tricks and maneuvers, such as ollies and kickflips""]",semantic_profile,,,,
cf440b6a6f481203bae2,"[""big mouth"", ""has a big mouth""]",lexical_signature,,,,
f8d4b02967d791814be2,"[""train stations serve as hubs for boarding and alighting passengers and transferring freight"", ""train stations serve as hubs for passenger embarkation and disembarkation""]",semantic_profile,,,,
a023c1f3f0d0f0d04d0d,"[""a beanie is a type of cap, typically knitted or crocheted"", ""a beanie is a type of cap, typically knitted or made from wool"", ""a beanie is a type of cap, usually knitted or made from wool""]",semantic_profile,,,,
5ce37d5dbf40da8e2e8d,"[""ant communicates through pheromones"", ""ants communicate through pheromones"", ""ants communicate using pheromones"", ""ants often communicate through pheromones""]",semantic_profile,,,,
73c7899f310936e0a0ee,"[""dives to great depths to hunt for squid and other prey"", ""dives to great depths to hunt squid and other deep-sea creatures""]",semantic_profile,,,,
16cc6fa3a0b828d8026f,"[""can fly for extended periods without flapping"", ""can fly for long periods without flapping""]",semantic_profile,,,,
b5ac0c94d103a9bd1ea8,"[""guitars are often played using picks or fingerpicking techniques"", ""guitars can be played with picks or fingerpicking techniques"", ""guitars can be played with picks or fingers depending on the style""]",semantic_profile,,,,
7d5de290d8cda0b6f5cc,"[""often associated with beginner fish keepers"", ""popular choice for beginner fish keepers""]",semantic_profile,,,,
1a13dffba37f9e5ed92a,"[""a bow is often part of medieval reenactments"", ""bows are featured in historical reenactments and medieval festivals""]",semantic_profile,,,,
b9c4121dd30c464aa256,"[""can swim long distances"", ""swims long distances""]",lexical_signature,,,,
0694a9e8ba5c1550f1a5,"[""has a distinctive warm and mellow tone quality"", ""is often associated with a warm, mellow tone quality""]",semantic_profile,,,,
c5154ab5b6bef08c029d,"[""pan flutes are commonly associated with folk music traditions in various cultures, particularly in south america and eastern europe"", ""pan flutes are traditionally associated with folk music in many cultures, particularly in south america and eastern europe"", ""pan flutes have been used in folk music traditions around the world, particularly in south america and eastern europe"", ""pan flutes have been used in traditional music across various cultures, including south american and eastern european traditions""]",semantic_profile,,,,
c8d0bf2757da0427bc0f,"[""pig is an omnivore"", ""pig is omnivorous"", ""pig is typically omnivorous"", ""pigs are omnivorous mammals""]",semantic_profile,,,,
d9789779cab0da4c6991,"[""many species are nocturnal and feed on insects and small invertebrates"", ""they are primarily nocturnal and feed on insects and small invertebrates""]",semantic_profile,,,,
281980290c149b24782e,"[""black skin absorbs heat from the sun"", ""has black skin to absorb heat from the sun""]",lexical_signature,,,,
21ea2289f9fc4fbabcd7,"[""shovels have been used for thousands of years, with early versions made from bone, stone, and wood"", ""shovels have been used for thousands of years, with early versions made from materials like bone and stone""]",semantic_profile,,,,
1cecaa5ffe4785294dc3,"[""herring can form massive schools for protection against predators"", ""herring form large schools for protection against predators"", ""herring schools can contain millions of individuals, providing protection from predators"", ""herring swim in large schools for protection against predators"", ""herring swim in schools for protection from predators""]",semantic_profile,,,,
cf5072875d939fade7f3,"[""a tank has a powerful main gun"", ""a tank is equipped with a powerful main gun""]",semantic_profile,,,,
88ee578d68d62dbd5b26,"[""ray can be found in both marine and freshwater environments"", ""rays are found in both marine and freshwater environments"", ""rays are typically found in marine environments, though some inhabit freshwater"", ""rays can be found in both marine and freshwater environments""]",semantic_profile,,,,
ca8c98ccc9ec580c5020,"[""can be etched or frosted for aesthetic effects"", ""can be etched or frosted for decorative effects"", ""can be etched or frosted for decorative purposes""]",semantic_profile,,,,
1a77e8cc7f68f1b4c0d7,"[""has large, dark eyes"", ""large, dark eyes""]",lexical_signature,,,,
e53e48d5755822336115,"[""heron eats fish and small aquatic animals"", ""heron eats fish, frogs, and small mammals"", ""heron preys on fish and small aquatic animals""]",semantic_profile,,,,
b34ba0d8039d41bf22e0,"[""trousers have a straight or slightly tapered leg"", ""trousers usually have a straight leg cut"", ""trousers usually have a straight or slightly tapered leg""]",semantic_profile,,,,
2109c9242a8ec5475e51,"[""has a soft, flexible body"", ""soft, flexible body""]",lexical_signature,,,,
ee603f07efca99e0eb36,"[""commonly worn during warm-up and cool-down activities"", ""commonly worn during warm-up and cool-down sessions"", ""commonly worn for warm-up and cool-down activities"", ""worn during warm-up and cool-down exercises""]",semantic_profile,,,,
5f271ac0f1844fefe143,"[""bassoon is held vertically when played"", ""bassoon is held vertically while playing""]",semantic_profile,,,,
2f0307820c548c42ceda,"[""can be decorated with elaborate designs and colors"", ""can be decorated with various colors and designs"", ""can be decorated with various colors and patterns"", ""can be decorated with various patterns and designs"", ""decorated with various colors and designs""]",semantic_profile,,,,
e495bbb647c93089d50e,"[""elephants are known to show mourning behavior when encountering the remains of other elephants"", ""elephants exhibit mourning behavior, sometimes visiting the bones of deceased relatives""]",semantic_profile,,,,
3631253895daefc48e7e,"[""often worn during summer or at the beach"", ""typically worn during warm weather or at the beach"", ""worn during summer or at the beach"", ""worn during warm weather or at the beach""]",semantic_profile,,,,
b2198bec0162d6430745,"[""measures approximately 20-25 centimeters in length"", ""measures approximately 23-29 centimeters in length""]",semantic_profile,,,,
5815b8b0d1af3158118c,"[""can be a source of inspiration or influence in artistic works"", ""can be a source of inspiration or influence in creative works""]",semantic_profile,,,,
45b5721feab2be9c84af,"[""a swallow can catch insects mid-air"", ""swallows frequently catch insects in mid-air""]",semantic_profile,,,,
d7acf98ef3eeddb508a8,"[""most turtles lay eggs on land, often digging nests in sand or soil"", ""turtles lay eggs in nests dug into the ground or sand"", ""turtles lay eggs on beaches or in nests dug into the ground"", ""turtles lay eggs on beaches or in nests on land"", ""turtles lay eggs on land, often in sandy or soft soil"", ""turtles lay eggs on land, typically in a nest they dig in the sand or soil"", ""turtles lay eggs on land, typically in nests they dig in the sand or soil"", ""turtles lay eggs on land, typically in sandy or soft soil""]",semantic_profile,,,,
50a05c6a35bfa9d354f0,"[""trucks can be customized for personal or business use"", ""trucks can be customized with specialized equipment"", ""trucks can be customized with various accessories and modifications""]",semantic_profile,,,,
65876dba3e5c19f5627e,"[""modern tanks are often part of combined arms units, working alongside infantry and aircraft"", ""tanks often serve in combined arms units"", ""tanks play a crucial role in combined arms operations alongside infantry and other units""]",semantic_profile,,,,
d07bb8bdfea9ef68a3fe,"[""control knobs or digital display"", ""has control knobs or digital displays""]",lexical_signature,,,,
5418abc5a7338bea4404,"[""carriage can be used in parades and festivals"", ""carriage can be used in parades or ceremonies"", ""carriage can be used in parades or historical reenactments"", ""carriage can be used in parades or processions"", ""carriage is often seen in parades and ceremonies"", ""carriage is used for transporting people in parades"", ""carriage is used in parades and ceremonial events""]",semantic_profile,,,,
dc92c65919fa1cfb0cc6,"[""may have antlers (in males)"", ""often has antlers (males)""]",semantic_profile,,,,
055e4f5c3f7ba350d5d0,"[""can emulate acoustic instruments and create electronic sounds"", ""can emulate acoustic instruments and create new sounds"", ""can emulate acoustic instruments or create new sounds"", ""can emulate the sounds of acoustic instruments"", ""capable of emulating acoustic instruments""]",semantic_profile,,,,
8aa0ff2987b07c72df4f,"[""a spatula assists in serving food from a pan"", ""a spatula can push food into a pan"", ""a spatula can serve food from a pan""]",semantic_profile,,,,
ac7bd8f5b6bf8140c56e,"[""can change color in sunlight"", ""changes color in sunlight""]",lexical_signature,,,,
bacd858e42f9a2ed025c,"[""a grenade is a small explosive device designed to be thrown or launched"", ""a grenade is a small explosive weapon designed to be thrown or launched""]",semantic_profile,,,,
469affe9de5ff71228ae,"[""brightly colored as a warning"", ""brightly colored as warning""]",lexical_signature,,,,
37d805c57b5446d91399,"[""has warty skin"", ""warty skin""]",lexical_signature,,,,
b7ace939f4feae1f9a25,"[""crow is capable of using tools"", ""crow is highly intelligent and can use tools""]",semantic_profile,,,,
0586bac0e2ba9641470e,"[""turns over soil"", ""turns over the soil"", ""used to turn over soil""]",lexical_signature,,,,
7fff7a5d2e103f576e2f,"[""trucks may have additional lighting such as spotlights or work lights"", ""trucks may have specialized lighting such as spotlights or work lights"", ""trucks may have specialized lighting, such as fog lamps or work lights"", ""trucks may include additional lighting such as spotlights or work lights""]",semantic_profile,,,,
7e9b42be3e9415be6b58,"[""eyes are large and highly developed"", ""eyes are large and well-developed""]",semantic_profile,,,,
f692c8d61300adef755b,"[""interior light"", ""interior lighting"", ""lighted interior""]",lexical_signature,,,,
ab70bb6b0cf5ecc73928,"[""canaries are often fed a diet that includes seeds and fruits"", ""canaries are primarily seed-eaters but also benefit from a diet of fruits and vegetables"", ""canaries require a balanced diet of seeds and fruits"", ""canaries require a diet of seeds and fresh fruits"", ""canaries require a diet of seeds and fresh vegetables"", ""canaries require a diet rich in seeds and fresh fruits"", ""canaries require a diet rich in seeds and fresh vegetables"", ""canaries require a specific diet including seeds and fruits"", ""canaries require a varied diet including seeds and fruits""]",semantic_profile,,,,
ccf259260b1f22634508,"[""has a smooth fingerboard"", ""smooth fingerboard""]",lexical_signature,,,,
f32132b24b8c2f8c91b7,"[""python can interact with databases to store and retrieve data"", ""python can interact with databases to store and retrieve information"", ""python can interface with databases to manage and manipulate data"", ""python can interface with databases to store and retrieve data""]",semantic_profile,,,,
34ae51674939198fc732,"[""double bass is frequently used in film scores"", ""double bass is often used in film scores""]",lexical_signature,,,,
2a8db7208e3736732535,"[""mosquito larvae are aquatic and feed on microorganisms"", ""mosquito larvae are aquatic and feed on organic matter""]",semantic_profile,,,,
dd3e8527ff63e5119524,"[""typically has a license plate specific to taxis"", ""usually has a license plate indicating it's a taxi""]",semantic_profile,,,,
f639efa8e13b3011f9fd,"[""the design of modern slingshots has remained largely unchanged for decades"", ""the design of the slingshot has remained largely unchanged for centuries"", ""the design of the slingshot has remained largely unchanged over time""]",semantic_profile,,,,
7b05a9d5d8b5994f921b,"[""can have a motor for mechanical propulsion"", ""can have a motor or engine for propulsion""]",semantic_profile,,,,
1c60963b61311b5a0f02,"[""penguins incubate their eggs on their feet to keep them warm"", ""penguins lay eggs and incubate them on their feet""]",semantic_profile,,,,
b715befda4153d066305,"[""has a grass collection bag or bin"", ""often has a grass collection bag"", ""often includes a grass collection bag""]",semantic_profile,,,,
3c65b41010a30fab5e9c,"[""a plane can be used for emergency medical transport"", ""a plane can perform emergency evacuations and medical transports"", ""plane can carry medical supplies and personnel for emergency evacuations""]",semantic_profile,,,,
cf94a1d39af9c0d7a90b,"[""often has wings"", ""typically has wings""]",lexical_signature,,,,
99d41e5df5ce1bb23948,"[""they are illegal in many jurisdictions"", ""they are prohibited in many jurisdictions""]",semantic_profile,,,,
66d854812be40ee6d0cf,"[""motorbike can be a subclass of motor vehicle"", ""motorbike can be a subclass of motorcycle"", ""motorbike is a subclass of motor vehicles"", ""motorbike is a subclass of motorcycle""]",semantic_profile,,,,
6417b7e84dfe92c19cc1,"[""a pan can be used for frying, saut\u00e9ing, or searing"", ""frying pans are designed for saut\u00e9ing and searing foods"", ""frying pans are designed for saut\u00e9ing, searing, and frying foods"", ""pans can be used for various cooking methods such as frying, saut\u00e9ing, and searing"", ""pans can be used for various cooking methods, including frying, saut\u00e9ing, and searing""]",semantic_profile,,,,
3b37ad81e1f9b40c6f36,"[""commonly used for self-defense and target shooting"", ""may be used for self-defense or sport shooting""]",semantic_profile,,,,
6fc3ce43e7050ae07531,"[""vacuum cleaners are typically used by homeowners and janitors"", ""vacuum cleaners are typically used by homeowners or janitors"", ""vacuum cleaners are used by homeowners and janitors""]",semantic_profile,,,,
af92876accb10cf26ba4,"[""clamp is used in construction to fasten materials"", ""clamps are used in construction to fasten building materials""]",semantic_profile,,,,
0f818f76f58baca5c2ec,"[""zeppelins are larger than blimps and balloons"", ""zeppelins are larger than blimps and other non-rigid airships"", ""zeppelins are larger than blimps and semi-rigid airships""]",semantic_profile,,,,
fb14955a341f721c3e51,"[""can close its nostrils and ears to block water"", ""can close its nostrils and ears underwater""]",semantic_profile,,,,
bde5e31b9c265b4766f5,"[""sheep come in various breeds, each adapted for specific environments and purposes"", ""sheep come in various breeds, each adapted to specific climates and purposes such as wool production or meat""]",semantic_profile,,,,
82653a02df6969e06e44,"[""clamp is used in medical procedures to control bleeding"", ""clamp is used in medical settings to control bleeding"", ""clamps are sometimes used in medical procedures to control bleeding"", ""clamps are used in medical settings to control bleeding"", ""clamps can be used in medical settings to control bleeding""]",semantic_profile,,,,
ed35da390239ec44555d,"[""train can be controlled by a conductor or automated systems"", ""trains can be controlled remotely or by a conductor""]",semantic_profile,,,,
548305f53cdaffdf42fc,"[""they have thick, protective skin that can be armor-like"", ""they have thick, protective skin that resembles armor""]",semantic_profile,,,,
dfc7f0eacb261fab2c2a,"[""a laser level projects a line to help align objects"", ""a laser level projects a visible line to guide alignment"", ""laser levels project a straight line onto surfaces for alignment""]",semantic_profile,,,,
ea68758c93c67da55080,"[""it produces sound when air is blown into or drawn through the reeds"", ""produces sound by blowing and drawing air through reeds""]",semantic_profile,,,,
8788bcdb07bd6db3d7b1,"[""modern wheelbarrows can have additional features such as pneumatic tires, side dumping, and adjustable handles"", ""modern wheelbarrows may have additional features like pneumatic tires or folding handles"", ""modern wheelbarrows may include additional features like pneumatic tires or ergonomic handles"", ""modern wheelbarrows may include additional features like pneumatic tires or folding handles"", ""modern wheelbarrows often include additional features like pneumatic tires and ergonomic handles""]",semantic_profile,,,,
64e84aa600a4fd082d93,"[""often used in formal greetings or performances"", ""used in formal greetings or performances""]",lexical_signature,,,,
63258ea970a0e45f3623,"[""caimans are often hunted for their skin, which is used in leather products"", ""caimans are often hunted for their skin, which is used to make leather products""]",semantic_profile,,,,
bac51bfc24ce5060cbbd,"[""may have a freezer compartment on the top, bottom, or side"", ""may have a freezer compartment with different temperature settings""]",semantic_profile,,,,
f5b2d4b04f2360b46e04,"[""may need periodic safety inspections"", ""often needs regular safety inspections""]",semantic_profile,,,,
eb838db635ffa9c3726b,"[""may have buttons for control"", ""often has buttons for control""]",semantic_profile,,,,
d8889088aa6f5ba2f8a4,"[""male ostriches have black feathers, while females have brown or gray feathers"", ""male ostriches have black feathers, while females have brownish-gray feathers""]",semantic_profile,,,,
6bee613ca47ca7ccf724,"[""can cause recoil when fired"", ""can produce a recoil effect when fired"", ""can produce a recoil force when fired""]",semantic_profile,,,,
dc3bcc8d4287a743f19e,"[""they live in social groups called herds for protection against predators"", ""they live in social groups called herds for protection and social interaction""]",semantic_profile,,,,
e445439fb4b1eeb6e23e,"[""saws are essential tools in construction, woodworking, and manufacturing"", ""saws are essential tools in construction, woodworking, and metalworking industries"", ""saws are essential tools in woodworking and diy projects"", ""saws are essential tools in woodworking shops""]",semantic_profile,,,,
52ab57e9ae72874402ee,"[""a microwave oven is designed for rapid heating and defrosting of food"", ""microwave oven can be used for cooking, reheating, and defrosting food"", ""microwave oven can be used for defrosting frozen foods"", ""microwave oven is designed for rapid heating and defrosting of food"", ""microwave ovens can be used for defrosting frozen foods"", ""microwave ovens can be used to defrost, cook, and reheat food quickly""]",semantic_profile,,,,
fe860662616e3871346a,"[""eyes are relatively small compared to body size"", ""eyes are small relative to head size""]",semantic_profile,,,,
0ea53bceea9e3d4ce215,"[""electric kettles often have a cordless base for easy pouring"", ""many modern electric kettles have a cordless design for easy pouring""]",semantic_profile,,,,
b69667bbf141cabe4fcb,"[""can be used as a mixing container in cooking"", ""can be used as a mixing container in food preparation"", ""commonly used in food preparation as a mixing container""]",semantic_profile,,,,
00ca8b3a4bd237818dc2,"[""whales can communicate over long distances using sound"", ""whales can communicate over long distances using vocalizations""]",semantic_profile,,,,
3abe8f333133bcf36bf8,"[""a ray is a type of fish"", ""ray is a type of fish""]",lexical_signature,,,,
6c173764391881db6693,"[""rope can be used for hanging decorations or laundry"", ""rope is often used in home and garden for hanging items""]",semantic_profile,,,,
37716da11ccc6f9aba35,"[""is played by blowing across an opening"", ""played by blowing across an opening""]",lexical_signature,,,,
042df10aaf84bb2e2f27,"[""found near horses and livestock"", ""is often found near horses and livestock"", ""often found near horses and cattle"", ""often found near horses and livestock"", ""often found near livestock and horses"", ""often found near livestock or horses""]",semantic_profile,,,,
fcfae4302daf609e823d,"[""can be used for picking up hot items"", ""can be used to pick up hot items"", ""can pick up hot items"", ""used for picking up hot items"", ""used to pick up hot items""]",lexical_signature,,,,
